F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,target
1.5296469062223217,-0.8203761947116499,0.34513820997406364,-0.26032381728606047,-0.8200682276992944,-0.46871729666275563,-0.23463495999858588,0.060010098705056,-0.056176242746104194,-0.5892482441649208,0.0
0.02120057330150308,-0.24635872881167098,-0.5629084552940549,0.5916096429870953,-0.04998106441885288,-0.25280106335146,-0.22074575368088079,0.7324352558124778,-0.4017876535565577,0.7497782981852279,1.0
-0.5835893614110759,-0.2789929280482634,0.21081947966905806,-0.5895053669902292,1.72725308629184,-0.5192417138868508,0.18647156071645432,-0.13918625191786532,-0.01575858219326827,-0.2941949288222825,1.0
-0.5954668539723096,-0.46247923852075346,0.10721639388826928,-0.5981343196370776,1.7251200906927473,-0.34009829826006316,0.2536367554257424,-0.11230464993249656,0.19893288544148455,-0.04976717960336106,0.0
-0.7311466684426654,-0.30609451590950193,0.6651283213363576,-0.3084188425486781,-0.2805606386166039,0.3275848050602845,-0.0255360892525173,0.04284854581431846,-0.10747351136491268,-0.10296123232134083,1.0
2.6355765703168688,-0.9760065676448512,-0.06935341064919404,0.7766948299370544,0.5886327759119013,0.06314729734181793,-0.09804071814692292,-0.6999606442329361,0.9920980245849615,-0.09652130436194521,1.0
-0.4895990550007231,0.32779559607481373,0.22073263022824524,0.2544251115130929,0.8883014854339929,0.002447979710993621,0.2909863861077237,-0.328153585268861,0.16859096076578992,-0.2094922890916642,1.0
-0.3710370790222618,0.2978680948593569,-0.7444931226900786,-0.7081795398839882,0.5651029622484464,-0.35250808572075926,-0.3245897224758993,0.47337741184087734,-0.01615542032143533,-0.15881944523948843,1.0
-0.7802564002190336,-0.25404594561242516,-0.2918507535280504,-0.12095691404005804,-0.12204433711016613,0.6499597217859611,0.008394373879243813,-0.22662773420634616,-0.05590699729528135,-0.09390229294675875,1.0
0.5303957509828484,0.9466514948676766,0.06263171513946048,1.3221653019403135,1.2244771957135434,-0.05535543030885709,0.015973516612646885,0.6132154496547951,0.35506126362126894,-0.18411741103886997,0.0
